q, (a, b, c)
1.5, (-20154715012.952118, 659749.8582155817, 20154339242.455513)
2.5, (-76427863817.95561, 829953.5451300147, 76426810337.81369)
3.5, (-33115530133.16984, 425625.856063456, 33114821772.46987)
4.5, (-18860515.43302996, 285.1578280711928, 18518075.949882727)
5.5, (-6472483.905211026, 37.26139210315249, 5671617.197376888)
6.5, (-5787295.736884108, 18.03111089087344, 4492794.853542872)
7.5, (-4654463.048203891, 18.727740309518232, 3701114.016128291)
8.5, (-5154338.090624337, 38.00655309909533, 4702675.678967776)
9.5, (-3076464.5146825477, 17.10193916174531, 2533381.0519076046)
10.5, (-2760836.6700507808, 21.393850117096374, 2441502.811452376)
11.5, (-2265492.4418000947, 15.419688453513928, 1872003.9024942196)
12.5, (-1956614.8193119052, 8.868484575092102, 1427691.2402899847)
13.5, (-1470367.485955601, 12.25399762856535, 1142082.20857634)
14.5, (-1225185.953440636, 9.023568380676993, 888263.5340333559)
15.5, (-1049400.4338258829, 7.6773347681061175, 781435.7013363511)
16.5, (-957127.1286832545, 5.2308907793388695, 652753.1523817595)
17.5, (-998908.4325148736, 5.644966462208354, 685662.5187256744)
18.5, (-958755.4943049543, 5.64444942759249, 680587.1606738969)
19.5, (-854096.0864069237, 5.233040415310937, 587284.0732215941)
20.5, (-1040431.139101587, 4.4788699097320395, 674990.6560998118)
21.5, (-737574.0718054449, 5.9571185193958796, 550048.303142953)
22.5, (-560074.114638304, 7.069934354534677, 459918.25205557357)
23.5, (-662151.0547635916, 4.253794004877066, 445282.9531638764)
24.5, (-478854.9038210041, 4.387647199858612, 339743.6375866158)
25.5, (-530065.539487353, 5.1466053833568, 388659.7034777375)
26.5, (-575920.9655740866, 4.713633510029206, 407476.04120425606)
27.5, (-397466.9440101256, 5.944381787554346, 320052.28560305655)
28.5, (-406025.819425465, 6.105549793388546, 327204.5436927761)
29.5, (-453936.0026039525, 4.0372154910168145, 302530.88279975415)
30.5, (-298574.10909102345, 5.229251327337515, 232669.006824139)
31.5, (-328897.7787470782, 4.572989306357579, 243226.9230313287)
32.5, (-392896.8020271597, 4.266815581953942, 280036.58201831445)
33.5, (-258293.4996503089, 5.106036521435379, 195822.5534238478)
34.5, (-198958.780146732, 4.48206049262186, 154101.9651713226)
