q, (a, b, c)
1.5, (-156746379.73640606, 197.30880612727498, 157053928.15458155)
2.5, (-4177518988106.1274, 1922864.1702279823, 4177494647120.2944)
3.5, (-210345944.33728904, 39.29328681774298, 192218796.20777798)
4.5, (-144428274.15598413, 45.57188369549628, 130133259.06814462)
5.5, (-142451927.9137347, 58.321356491156166, 136636519.93042418)
6.5, (-62998499.23520481, 19.51150898718647, 53251601.426617585)
7.5, (-48186835.3033762, 23.74030643983629, 43734462.982355095)
8.5, (-50548524.38337047, 10.329042278382747, 37758214.59617051)
9.5, (-43394317.995687775, 7.697689161776914, 31964327.897702914)
10.5, (-41695299.46734213, 8.344692112152952, 31246224.460864294)
11.5, (-36261910.85942304, 5.268678853072278, 24463005.043910857)
12.5, (-28401247.430043403, 7.6089939584819986, 21771151.66713717)
13.5, (-28481705.45998328, 5.749218156014931, 20821921.12245068)
14.5, (-23322880.962440304, 5.085618186569982, 16711648.05617065)
15.5, (-19501671.097748015, 5.214237227779688, 14027818.899896411)
16.5, (-14269970.638750369, 5.492053936504346, 10802008.568965493)
17.5, (-12137304.471095596, 5.2362096065094414, 9172797.784764484)
18.5, (-10784178.021602446, 5.435331147090209, 8349260.106992882)
19.5, (-10306924.734294401, 3.8140898632518043, 7298977.000250999)
20.5, (-8981447.41213244, 3.1329477393521423, 6032175.775732182)
21.5, (-9162424.238459967, 2.880897217753667, 5899654.883785084)
22.5, (-7923517.435923827, 3.051499240514698, 5331110.663623386)
23.5, (-7121391.416345212, 3.132466298009969, 4911221.089203059)
24.5, (-6066282.098212871, 3.7892126580021954, 4589886.591828834)
25.5, (-5442115.209759068, 2.7712570765605142, 3697259.658295495)
26.5, (-5327907.336602868, 3.2335753090506834, 3758581.8949414683)
27.5, (-5076731.70327663, 2.47884781426792, 3227027.319163153)
28.5, (-4743366.36725411, 2.5045610374772243, 3041564.4883150053)
29.5, (-3934412.081466742, 2.580441524670365, 2634909.2280370123)
30.5, (-3447997.8320764764, 2.5584140864508313, 2322297.6347705475)
31.5, (-3149432.2683465127, 2.4862119330671812, 2127916.1115918388)
32.5, (-3173888.6744358805, 2.2781984824247252, 2067166.637142566)
33.5, (-2492106.582137264, 2.4972532101599683, 1732965.4904452348)
34.5, (-2479203.951008459, 2.6160920173642648, 1761430.8294279964)
35.5, (-2094526.8196134355, 2.857512382607187, 1590761.5151564963)
36.5, (-1741778.5524023199, 3.3976146291863016, 1468361.5917453603)
37.5, (-1815103.9386546696, 3.06275909512926, 1448459.6848859806)
38.5, (-1968965.8492791771, 2.1709166472478887, 1297293.9973556097)
39.5, (-1945837.367540645, 1.7983674216318264, 1181140.8526690206)
40.5, (-1537356.9140980225, 2.2070518033549233, 1079568.28552048)
41.5, (-1344283.6138912695, 2.4470571658809552, 1013551.9340038265)
42.5, (-1528057.9587758158, 1.966831384977649, 1011118.8966909838)
43.5, (-1542992.9290565038, 1.606337647648051, 936727.5664108116)
44.5, (-1232613.2365265994, 1.9421088774248714, 855925.3623104095)
45.5, (-1264910.5159705202, 1.7976093008032121, 836947.2283777023)
46.5, (-1415119.4791295838, 1.3741828756802723, 790244.7365540527)
47.5, (-1259641.186628246, 1.5417844729966212, 765434.1302439983)
48.5, (-1163381.3436561755, 1.601800896484523, 730274.9235096027)
49.5, (-1175183.127251912, 1.405402042103215, 678568.9395749017)
50.5, (-1142389.7648464376, 1.4715913086254846, 680821.7484650055)
51.5, (-1021988.9869937955, 1.5178009368918046, 625255.1331627255)
52.5, (-967880.1667627993, 1.5268243453260917, 589569.9392725361)
53.5, (-902803.9917766226, 1.4707427631166112, 548915.0320170699)
54.5, (-853902.0968306476, 1.623190176127527, 555802.5761954843)
55.5, (-851040.571125747, 1.4545830398358126, 523101.17175696854)
56.5, (-710166.2718868162, 1.6537733966855626, 482434.6342744463)
57.5, (-765774.0836702465, 1.4084663877601031, 463432.38620931323)
58.5, (-737884.8765094386, 1.5049871924552447, 469188.0335359658)
59.5, (-752952.167555599, 1.2796581565645557, 437910.2820559236)
60.5, (-694972.9190930548, 1.344580413302086, 418333.1591618382)
61.5, (-572434.43041457, 1.6502646317080032, 410407.62854241364)
62.5, (-485526.6701680479, 1.7625348329108237, 380030.9119193524)
63.5, (-526280.6213459279, 1.4749221707643476, 352247.1793714915)
64.5, (-511286.4187339695, 1.4787587007567258, 346820.0529314176)
65.5, (-548178.9174268089, 1.3048061262358255, 338058.9964100744)
66.5, (-546138.3505423071, 1.3026517709729604, 334718.34696673095)
67.5, (-542750.775076752, 1.1741106713129699, 314469.64352427435)
68.5, (-531784.3354916815, 1.1142510829828625, 293411.23076012795)
69.5, (-570062.2170316746, 1.0582490554669797, 300158.6229741687)
70.5, (-564409.6023516009, 1.013990186030573, 283294.86839947227)
71.5, (-584572.5707270474, 0.9750320855783067, 282919.94224024605)
72.5, (-471693.54850484245, 1.1110207855764913, 260267.5087437892)
73.5, (-560535.4067316942, 0.9297486345511282, 262910.61605271185)
74.5, (-610105.0652302876, 0.8346637297764921, 258069.53410208903)
75.5, (-532198.3174016007, 0.8813692701794592, 243728.32461279322)
76.5, (-461930.41049521073, 0.9790171833632019, 237686.10523848026)
77.5, (-464142.7851839806, 0.9375709003729132, 229592.68573703186)
78.5, (-450097.79093512206, 0.9194120375254143, 222773.99582403453)
79.5, (-403056.9852575045, 0.9210609231382129, 202847.98301301408)
80.5, (-356120.5697570851, 0.9565080906338066, 194813.822318954)
81.5, (-404191.9463625508, 0.8271226765981116, 187172.9800922174)
82.5, (-315797.5979352961, 0.9669883820168533, 176966.13031469585)
83.5, (-335345.29993513366, 0.8845445949734908, 172685.87754126333)
84.5, (-304973.346704028, 0.8938183340601833, 160020.011770025)
85.5, (-279637.91122265, 0.958631284401189, 161553.4028129931)
86.5, (-283794.85427369183, 0.8984748352276446, 152484.7065742614)
87.5, (-266742.34946621215, 0.8921779051831589, 146279.11812128747)
88.5, (-288215.5841755128, 0.7938468095366903, 140280.65639979977)
89.5, (-220987.66261923092, 0.9303366306574835, 131779.24468719086)
90.5, (-201705.49204490034, 1.0491206747414368, 136725.93231672238)
91.5, (-196732.4860666524, 1.0234814978138669, 131249.17671574108)
92.5, (-266414.32289567933, 0.7601245264222992, 125364.69949418095)
93.5, (-229141.1939983968, 0.8187125200371651, 120926.42515481249)
94.5, (-269262.80178372323, 0.7003771637396793, 117095.32710113599)
95.5, (-234011.32477462135, 0.7781106601624135, 115611.63215429297)
96.5, (-172060.7793427558, 1.0172617543465425, 115480.03086911263)
97.5, (-157741.3365972164, 0.9844073642419854, 105853.5931063989)
98.5, (-342913.5499755443, 0.5393185025772654, 102931.74315331885)
99.5, (-182730.41415997304, 0.7959612240238491, 96751.41438904793)
100.5, (-144905.5757104349, 0.9701835861554469, 98941.36927339045)
101.5, (-176808.55919909722, 325.90364062231413, 252191.14140935297)
102.5, (-264971381.6190139, 509739.05255480343, 265044984.7095231)
103.5, (-71924023.30189711, 143012.37968993874, 71995800.6668909)
104.5, (-525590.2050597942, 1436.8719819529774, 597463.5719819511)
105.5, (-78650.63872524069, 1.5556676684576287, 86880.51846726697)
106.5, (-950902.1508577305, 3108.148383002757, 1018566.00176834)
107.5, (-25594282.50929535, 84576.22173175013, 25660786.377446294)
108.5, (-164670.29317684603, 600.3831398697704, 227162.5751816638)
109.5, (-48833.349413618744, 142.8733284771707, 109340.83746696029)
110.5, (-103749532.45732729, 338206.461931415, 103808976.58211187)
111.5, (-110742.17536862008, 0.8069997514000766, 69980.63690540523)
112.5, (-68059.82781037765, 1.1561608839038613, 66695.9935387181)
113.5, (-93283.59617894057, 0.8852072834151568, 67447.05374861507)
114.5, (-754983.0473691324, 2751.5126373178114, 806712.5400778175)
115.5, (-152411.75250894408, 484.8229229237222, 203031.9245463832)
116.5, (-29349.903102255175, 55.36718913043169, 74307.15270108306)
117.5, (-96284.06112253424, 353.15266507766944, 143908.07666740534)
118.5, (-30689.712303693614, 76.31213336034675, 72919.87883356476)
119.5, (-28286.23530991556, 62.414293705446, 70451.83701461637)
120.5, (-27915.21948109661, 82.5168509461378, 70927.09333535499)
121.5, (-43314.55382046984, 112.69545090453711, 82876.51898566564)
122.5, (-25373.91046732098, 65.55049812104727, 65372.02577340212)
123.5, (-27216.376410721256, 76.36350168306038, 64804.1274035035)
124.5, (-24530.76240931822, 71.18910391938846, 63044.69218524326)
125.5, (-118407.84626871352, 540.4655520143798, 157043.08546656134)
126.5, (-26300.27279640296, 75.78813300064478, 62402.08153850074)
127.5, (-155148.36428804518, 612.1190423802533, 190914.67364105152)
128.5, (-9689218.314908255, 41264.93216917384, 9724168.267159348)
