q, (a, b, c)
1.5, (-3868952324498.285, 2087048.9504716678, 3868934600506.779)
2.5, (-1639910921.0934536, 1282.6867703289588, 1634395589.5298796)
3.5, (-98813450058.48244, 148980.5040277179, 98813055352.59462)
4.5, (-43349844.540092945, 37.27684139739587, 41793494.40555599)
5.5, (-37396054.2414616, 14.689316664046764, 29615844.465007573)
6.5, (-28670846.857508235, 20.78438555807203, 24685823.4661958)
7.5, (-22611731.266060293, 40.116843537402985, 22456640.324998286)
8.5, (-19627622.030484475, 6.9186016466713856, 13897742.19731597)
9.5, (-19027180.445414655, 6.1784675318170255, 13364197.946976682)
10.5, (-18073108.949140135, 5.893881452230502, 12399280.887339076)
11.5, (-16046159.3284156, 7.099934467452937, 11302997.994462231)
12.5, (-15661686.142451381, 5.05396367917114, 10372180.157979393)
13.5, (-11439951.533529315, 6.015662246705874, 8146493.686205185)
14.5, (-12123270.78617412, 3.6903182774677963, 7590865.431866153)
15.5, (-8186859.393530356, 4.630986084417169, 5607043.129473517)
16.5, (-7979304.535636569, 4.753452306714113, 5508693.063875661)
17.5, (-6333989.310534847, 5.173977556402137, 4520421.311584151)
18.5, (-5598638.771942579, 5.272418607689461, 4067535.4023368526)
19.5, (-5164977.004204237, 4.742783346202267, 3706710.0232759505)
20.5, (-5487649.596226564, 4.456596591165176, 3800417.044035751)
21.5, (-5568253.31754028, 3.901123305562521, 3770744.336167706)
22.5, (-4949521.741157411, 3.542110379006588, 3343312.581602546)
23.5, (-3993495.682681412, 4.440886143383092, 2975346.6278721998)
24.5, (-3046171.480911868, 4.3320997654365305, 2337707.831469588)
25.5, (-3123802.3569533154, 3.7009949822612334, 2256962.1958781667)
26.5, (-2842052.4614728717, 3.800341108502485, 2096673.7567683912)
27.5, (-2670614.1369919213, 4.385598300199385, 2103173.687680773)
28.5, (-2279974.9837831086, 4.647164243300521, 1883835.5822742695)
29.5, (-2144917.937525326, 3.9068923608063524, 1673100.7538234852)
30.5, (-1955057.5038154346, 4.122440121737233, 1599008.8248985342)
31.5, (-1812806.889864232, 3.4646893105986454, 1406785.541958442)
32.5, (-1600820.0444047865, 3.9337746686228217, 1340023.9596659956)
33.5, (-1541146.2609526303, 3.459094247499559, 1207077.521616237)
34.5, (-1317846.2024349659, 4.342703720908194, 1147024.4151369613)
35.5, (-1318497.7299277475, 3.631351921986026, 1093296.4742481206)
36.5, (-1294916.9090780986, 3.2994533531684214, 1054396.0279922963)
37.5, (-1412567.6006915884, 2.8726075806317, 1064228.630264876)
38.5, (-1284839.1396277833, 2.871104703401532, 969429.6301038918)
39.5, (-1204759.5230255947, 2.5621765293727385, 910188.3216720779)
40.5, (-1334553.2740179622, 2.063072131550341, 882497.8401592192)
41.5, (-1116966.2251219312, 2.152932308147057, 750399.7692073848)
42.5, (-1014350.333271608, 2.697895701482595, 758792.7039591193)
43.5, (-879329.171630148, 2.8267931274337563, 697332.6248629743)
44.5, (-912809.1726809702, 2.2680599883695622, 656440.54540447)
45.5, (-774211.0212360313, 2.8756329577241417, 634843.748018238)
46.5, (-751904.1558540543, 2.672197006274713, 602520.4869252621)
47.5, (-875917.9783243464, 1.955025458048781, 592006.3362529868)
48.5, (-719697.3677434569, 2.3649273388272447, 546576.899291944)
49.5, (-760834.1867293483, 2.1840274732516556, 558736.8955219075)
50.5, (-759920.7997587472, 2.060613507503831, 540543.3349349665)
51.5, (-602294.771570374, 2.2822083894970815, 463079.9898451978)
52.5, (-473959.2889424106, 2.9367774464474143, 435535.93835902377)
53.5, (-400507.3234266863, 3.1926794563605543, 383203.7840942895)
54.5, (-303391.9099979992, 5.663309535612722, 379957.25616055814)
55.5, (-254451.11541466037, 9.178125745743847, 377967.0913795229)
56.5, (-448305.75493114983, 2.690190801188627, 387569.0772504544)
57.5, (-554756.698531642, 1.8103252405477133, 382123.5887375636)
58.5, (-427014.6679813968, 2.3043346770206603, 342526.33514759387)
59.5, (-187180.64752214373, 10.198339600240912, 354100.9708797046)
60.5, (-417330.04700760444, 1.9448102559520541, 316429.66887249035)
61.5, (-407812.5050450089, 1.9626056176131368, 309901.54777575954)
62.5, (-357005.1596444943, 2.2326875308052534, 298047.5513869179)
63.5, (-152137.01942203983, 13.195637378408179, 316540.11061282683)
64.5, (-230091.1673504062, 4.158868620816857, 284853.35254669155)
65.5, (-257343.64617678509, 2.9859012152911153, 260940.6798686345)
66.5, (-317550.5197088917, 1.932510751556686, 253678.748978059)
67.5, (-310401.64104973536, 2.0440940348874244, 250119.2320791024)
68.5, (-280233.3132211029, 1.9725823940445013, 229957.30876618056)
69.5, (-296724.6308294217, 1.715745281405769, 223176.16210167023)
70.5, (-216581.1551054489, 2.5295253672918934, 209895.66264919157)
71.5, (-244048.26486104692, 1.9580432856786931, 208223.81795553432)
72.5, (-268596.0261895113, 1.562187606449234, 197143.61583659519)
73.5, (-203373.82142093068, 2.1091728097476663, 185236.966198494)
74.5, (-82656.60734625094, 12.822104902345304, 191200.96973172147)
75.5, (-78810.22932455769, 12.84826237792383, 179506.15256238967)
76.5, (-76640.78068657914, 13.06663934939486, 178430.6911461429)
77.5, (-75127.19588606883, 12.37512243580612, 167984.3019643534)
78.5, (-80804.53850236213, 17.142757471133983, 174174.2071818037)
79.5, (-71826.18736944415, 18.31433516085522, 164744.37776474323)
80.5, (-70172.31961398199, 20.66330093104768, 165158.0897136164)
81.5, (-69539.19441446419, 15.904421292959649, 156682.58727733413)
82.5, (-69796.84363744293, 12.132141366096238, 149159.09593538722)
83.5, (-71509.8848823822, 16.37324372390448, 148403.43559758618)
84.5, (-79765.13828821828, 21.089814530623627, 152259.7469249662)
85.5, (-73884.07495398239, 19.35053269175639, 146403.4265214175)
86.5, (-62440.086473879244, 19.876743134191695, 137128.3351726287)
87.5, (-69319.6635720217, 19.15496404454085, 138556.32034846724)
88.5, (-72625.51851654764, 20.644368719201413, 138803.49418642002)
89.5, (-68648.18252524539, 24.47539295041326, 134049.46095226338)
90.5, (-60917.26290974085, 22.71525454058408, 123448.18710693173)
91.5, (-62440.27045951417, 23.070711617180642, 120468.030979776)
92.5, (-59065.47709300547, 17.91433212099286, 111000.54171093866)
93.5, (-76125.85022077977, 19.559499993263632, 126739.18588468077)
94.5, (-60704.55899042276, 21.46467253046513, 113333.293272864)
95.5, (-75099.41559668357, 20.532890149120796, 124613.97962675955)
96.5, (-67108.7879765636, 22.94201399211605, 114007.97655027075)
97.5, (-49148.61133211088, 19.07375957047871, 96085.54575871056)
98.5, (-51709.239316559135, 19.591466940317638, 97633.36107405402)
99.5, (-53599.71614604163, 21.132397781159227, 95098.47472411359)
100.5, (-46102.147944480326, 18.753180575890948, 88190.97745408572)
101.5, (-46696.08494245797, 16.704059283004167, 85350.74747414478)
102.5, (-41646.15337268832, 17.997031944663327, 82451.1865086147)
103.5, (-54386.911798328634, 20.094139780384133, 91636.85545169086)
104.5, (-48979.98405739745, 17.41370398941704, 84343.58478785177)
105.5, (-39968.81674708545, 19.136289955377617, 77753.0949047943)
106.5, (-42959.9485419749, 18.474181895039003, 76966.89648408204)
107.5, (-42476.48378830355, 19.962684259391768, 74922.98929252045)
108.5, (-40559.45139317285, 18.526073763373077, 72297.1949343653)
109.5, (-39921.49891009081, 19.852870723254007, 71621.64191816477)
110.5, (-42317.53909673392, 21.89208519145114, 74045.37942466949)
