1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 453593.25),(2 1591135.1),(3 3317474.3),(4 5644141.5),(5 8417575),(6 11717877),(7 15351061),(8 19205230),(9 23209304),(10 27156518),(11 31499720),(12 35610796),(13 39970770),(14 44477184),(15 48701388),(16 52647756),(17 56476610),(18 60264960),(19 63939650),(20 67641736),(21 71085920),(22 74353590),(23 77727304),(24 81231736),(25 85000620),(26 89240376),(27 94219416),(28 99013530),(29 104313830),(30 109703140),(31 116112360),(32 123591580),(33 131618920),(34 140191890),(35 149294160),(36 158712590),(37 168343490),(38 177932400),(39 186844110),(40 194608240),(41 201282580),(42 206981040),(43 211908910),(44 216159660),(45 219708340),(46 223269890),(47 227097490),(48 230824400),(49 235103180),(50 239312380),(51 244247800),(52 249795090),(53 254302260),(54 257929140),(55 260622930),(56 262585170),(57 263679820),(58 263095540),(59 261722480),(60 259762640),(61 257535250),(62 255011650),(63 252238460),(64 249709060),(65 247436340),(66 245808700),(67 243893890),(68 241992450),(69 239620480),(70 237287950),(71 235562580),(72 233678400),(73 231820400),(74 230175660),(75 229077200),(76 228173200),(77 227662850),(78 227998670),(79 229087540),
(1 132839.98),(2 263236.84),(3 304316.16),(4 302375.7),(5 293528.5),(6 289749.78),(7 295596.13),(8 307203.97),(9 308806.44),(10 307195.72),(11 304309.63),(12 307157.94),(13 318340.66),(14 327824.66),(15 326559),(16 324810.1),(17 323632.28),(18 320356.94),(19 317769.9),(20 317537.66),(21 322663.75),(22 321436.8),(23 319756.38),(24 321657.66),(25 326553.38),(26 330836.84),(27 339123.5),(28 335044.44),(29 333275.75),(30 338244.47),(31 340169.78),(32 332624.6),(33 330373.94),(34 331602.3),(35 343589.1),(36 353195.16),(37 344992.8),(38 337185.78),(39 339451.22),(40 339769.6),(41 337971.63),(42 338924.13),(43 335600.78),(44 334912.38),(45 338159.78),(46 343304.47),(47 343798.6),(48 344947.53),(49 342571.03),(50 341313.97),(51 343040.78),(52 345209.72),(53 347764.63),(54 347437),(55 344384.38),(56 346188.44),(57 348534.13),(58 349742.38),(59 350625.1),(60 345866.1),(61 346655.78),(62 349847.97),(63 351375.4),(64 352985.3),(65 351722.72),(66 348396.63),(67 346971.2),(68 343432.28),(69 338087.44),(70 339433.8),(71 338773.7),(72 336120.44),(73 337407.34),(74 335357.84),(75 334670.44),(76 336572.66),(77 338079.4),(78 336108.13),(79 332581.53),
(1 127062.58),(2 253744.17),(3 288891.75),(4 289372.47),(5 278567.88),(6 276608.2),(7 287083.22),(8 306731.16),(9 313176.75),(10 309458.66),(11 308628.5),(12 302964.9),(13 306036.97),(14 313338.7),(15 329714.78),(16 331542.38),(17 327217.6),(18 325236.78),(19 321289.53),(20 324457.6),(21 331509.78),(22 326011.38),(23 323942.47),(24 328783.06),(25 334636.47),(26 334844.9),(27 333417.4),(28 326737.84),(29 331088.78),(30 335195.9),(31 333692.84),(32 335963.22),(33 335511.4),(34 338647.47),(35 342862.22),(36 341054.3),(37 341882.22),(38 341994.25),(39 336848.3),(40 338901.4),(41 334576.2),(42 333042.06),(43 333185.75),(44 333955.5),(45 339421.44),(46 342114.72),(47 342165),(48 338038.06),(49 330598.25),(50 320328.6),(51 317192.78),(52 318932.8),(53 323720.38),(54 324992.1),(55 322154.9),(56 324171.97),(57 329717.38),(58 329924.88),(59 330676.78),(60 336241.47),(61 334601.53),(62 328491.72),(63 325795.84),(64 326967.13),(65 331029.2),(66 324984.44),(67 321007.03),(68 316384.5),(69 321808.47),(70 324304.53),(71 327130.47),(72 323946.38),(73 324856),(74 320176.03),(75 315174.34),(76 312891.63),(77 314053.7),(78 315829.78),(79 315190.2),
(1 128880.71),(2 253894.83),(3 289157.94),(4 284083.5),(5 274234.28),(6 269032.13),(7 278707),(8 286780.94),(9 291677.13),(10 294717.06),(11 298922.06),(12 299390.3),(13 300502.7),(14 302736.53),(15 307641.22),(16 311774.97),(17 312358.2),(18 312103.9),(19 311899.88),(20 313095.97),(21 318727.63),(22 320015.75),(23 318481.88),(24 319277.28),(25 314788.34),(26 318120.6),(27 327765.7),(28 331221.8),(29 329549.25),(30 328528.44),(31 325823.66),(32 327517.34),(33 329094.22),(34 338796.63),(35 331485.34),(36 326865.38),(37 329585.9),(38 330324.9),(39 331699.6),(40 338671.97),(41 338414.4),(42 330888.2),(43 330771.97),(44 339220.4),(45 343226.97),(46 340597.1),(47 331672.1),(48 326240.47),(49 325404.94),(50 320529.22),(51 319685.6),(52 320224),(53 318340.47),(54 318130.66),(55 321257.3),(56 321862.88),(57 320350.03),(58 320475.13),(59 323663.8),(60 327207.1),(61 329903.66),(62 327073.6),(63 321989.88),(64 319432.5),(65 321389.56),(66 319473.16),(67 315127.88),(68 310362.75),(69 309732.1),(70 310726.6),(71 313615.22),(72 310607.66),(73 302233.8),(74 300732.1),(75 298254.6),(76 297382.2),(77 292702.8),(78 294331.38),(79 302768.4),
(1 122519.8),(2 234009.67),(3 255294.08),(4 243149.36),(5 238271.84),(6 246994.22),(7 259615.4),(8 262333.63),(9 265333.25),(10 265408.8),(11 270364.9),(12 275147.4),(13 275752.13),(14 273495.2),(15 277585.97),(16 279278.88),(17 282607.94),(18 284985.16),(19 277145.84),(20 281343.28),(21 284657.8),(22 288229.44),(23 296556.97),(24 300572.66),(25 296777.03),(26 299783.66),(27 305821.3),(28 307036.94),(29 306654.4),(30 308588.3),(31 308961.7),(32 306820.1),(33 310000.22),(34 311985.4),(35 310306.94),(36 305183.1),(37 295413.66),(38 295339.16),(39 294893.1),(40 298075.34),(41 302683.63),(42 299532.13),(43 299404.16),(44 300744.94),(45 307645.2),(46 309340.38),(47 304619.63),(48 301983.7),(49 301000.88),(50 302415),(51 304734.84),(52 304772.34),(53 303504.97),(54 304323.66),(55 299556.28),(56 298493.16),(57 301520.72),(58 302038.6),(59 302204.84),(60 302418.28),(61 304068.38),(62 300440.97),(63 301136.94),(64 300983.72),(65 299368.4),(66 299967.38),(67 298942),(68 295500.78),(69 297286.72),(70 297868.9),(71 299186.1),(72 295303),(73 294312.03),(74 296712.16),(75 296207.5),(76 292508.5),(77 281364.44),(78 282554.84),(79 291014.53),
(1 118827.02),(2 223761.13),(3 252295.03),(4 246518.95),(5 242983.9),(6 247565.63),(7 255577.48),(8 260573.3),(9 263829.88),(10 264313.03),(11 272161.8),(12 274124.66),(13 273156.63),(14 274053.56),(15 273405.8),(16 278084.8),(17 278588.6),(18 281741.78),(19 278299.6),(20 280577.25),(21 280199.97),(22 285977.47),(23 287526.22),(24 287599.88),(25 284767.1),(26 288950.47),(27 293696.9),(28 294312.97),(29 294529.66),(30 299366.2),(31 302830.47),(32 300017.94),(33 297962.72),(34 300572.7),(35 296668.3),(36 294735.06),(37 298848.38),(38 296839.34),(39 297093.06),(40 302293.6),(41 309373.22),(42 316229.97),(43 310556.7),(44 302909.88),(45 304223.78),(46 303985.66),(47 301311.3),(48 300436.88),(49 305319.63),(50 303053.47),(51 297958.78),(52 298704.72),(53 299044.9),(54 296977.13),(55 295114.2),(56 292164.25),(57 292807),(58 294288.25),(59 295363.88),(60 300815.56),(61 304365.8),(62 302925.03),(63 299447.94),(64 300118.84),(65 297438.25),(66 296888.4),(67 298535.28),(68 300219.06),(69 294751.28),(70 293865.3),(71 295776.72),(72 296971.44),(73 296250.06),(74 296058.63),(75 297126.44),(76 292258.5),(77 291919.5),(78 296617.8),(79 295714.16),
(1 114097.336),(2 212728.89),(3 237553.83),(4 230958.34),(5 230608.02),(6 234357.97),(7 245101.73),(8 250731.34),(9 248315.81),(10 250150.8),(11 255013.61),(12 254644.16),(13 256420.69),(14 257826.92),(15 261939.6),(16 263562.53),(17 260227.56),(18 261009.86),(19 267111.38),(20 270514.63),(21 272374.8),(22 277936.66),(23 281361.38),(24 289449.47),(25 288565.72),(26 286268.47),(27 287676.16),(28 284964.75),(29 290374.3),(30 291506.6),(31 290667.66),(32 287758.38),(33 288294.72),(34 287077.03),(35 283404.63),(36 283264.97),(37 280363.16),(38 276111.88),(39 270227.03),(40 269350.88),(41 272606.9),(42 276854.44),(43 273835.34),(44 269034.97),(45 266871.7),(46 263741.47),(47 263100.78),(48 264598.28),(49 259427.64),(50 264005.1),(51 265140.03),(52 263653.38),(53 263685.88),(54 262082.17),(55 257487.92),(56 254450.73),(57 257371.66),(58 266690.84),(59 265892.8),(60 266595.13),(61 267867.88),(62 269762.34),(63 279283.44),(64 285245.38),(65 286988.8),(66 280312.5),(67 277283.72),(68 278685.56),(69 278188.9),(70 278462.06),(71 277342.2),(72 277689.3),(73 274746.7),(74 277566.7),(75 276099),(76 273396),(77 278239.56),(78 286908),(79 289345.9),
(1 114003.42),(2 212069.39),(3 240746.25),(4 238615.64),(5 239908.19),(6 238620.58),(7 246622.33),(8 253342.5),(9 252808.72),(10 254183.06),(11 255910.33),(12 261478.05),(13 265315.66),(14 265240.38),(15 270036.22),(16 263493.53),(17 262175.34),(18 261048.5),(19 265624.94),(20 274549.13),(21 272616.38),(22 272060.84),(23 275208.6),(24 276417.88),(25 277377.97),(26 276602.44),(27 272155.78),(28 267109.2),(29 270429.1),(30 271423.4),(31 274626.34),(32 278682.1),(33 287809.34),(34 281892.47),(35 279092),(36 276091.34),(37 274439.9),(38 273892.47),(39 272250.78),(40 269766.25),(41 272228.9),(42 274425.63),(43 274083.9),(44 274649.44),(45 270966.66),(46 266672.3),(47 266124.16),(48 264737.1),(49 266084.13),(50 270882.34),(51 269226.47),(52 266855.84),(53 267213.9),(54 267878.22),(55 268197.78),(56 270180.22),(57 268163.66),(58 267592.2),(59 266202.1),(60 262420.34),(61 264145.47),(62 270250.22),(63 272718.1),(64 268256.72),(65 269705.7),(66 272227.47),(67 274321.44),(68 270835.78),(69 272426.1),(70 269311.56),(71 262047.06),(72 255870.52),(73 259527.03),(74 263248.9),(75 266007.66),(76 269966.6),(77 271794.16),(78 272516.16),(79 270430.03),
(1 115418.45),(2 210978.98),(3 234848.25),(4 229803.13),(5 234433.58),(6 230091.03),(7 236824.56),(8 243556.83),(9 243925.97),(10 241166.83),(11 246377.2),(12 254232),(13 253793.92),(14 250116.34),(15 246787.56),(16 246233.1),(17 247647.5),(18 253577.11),(19 256410.17),(20 252422.25),(21 251105.66),(22 253001.53),(23 258335.05),(24 257542.3),(25 257141.27),(26 253859.23),(27 255234.31),(28 260270.77),(29 254838.64),(30 257058.2),(31 258754.11),(32 262440.03),(33 263835.06),(34 261291.81),(35 253206.86),(36 253810.67),(37 257960.97),(38 260870.95),(39 253597.81),(40 254383.08),(41 258640.8),(42 262363.8),(43 259864.3),(44 254005.61),(45 254967.27),(46 258570.19),(47 256468.48),(48 259071.6),(49 261673.11),(50 265457.06),(51 265742.3),(52 255524.66),(53 250128.33),(54 247638.95),(55 245517.92),(56 247085.48),(57 253001.14),(58 254779.77),(59 251708.03),(60 249022.77),(61 247551.66),(62 245993.67),(63 244146.97),(64 248603.4),(65 253557.81),(66 253403.06),(67 251452.52),(68 254995.17),(69 257971.34),(70 254428.17),(71 251115.8),(72 253778.2),(73 249329.3),(74 250473.95),(75 251293.17),(76 260115.31),(77 260512.06),(78 260780.34),(79 259274.64),
(1 107340.61),(2 194736.83),(3 210553.4),(4 204152.45),(5 204186.31),(6 202237.73),(7 205022.27),(8 216376.22),(9 218577.11),(10 217610.11),(11 223970.2),(12 228128.42),(13 227895.64),(14 225729.75),(15 225382.3),(16 226175.81),(17 226762.4),(18 225991.36),(19 230507.5),(20 231369.25),(21 229749.03),(22 228923.98),(23 235985.42),(24 243515.42),(25 244699.94),(26 239331.4),(27 240465.13),(28 244313.44),(29 242418.5),(30 246669.83),(31 251595.03),(32 250452.75),(33 251070.23),(34 252445.5),(35 250808.33),(36 246254.81),(37 250614.94),(38 253793.4),(39 249652.95),(40 252276.66),(41 255542.27),(42 256399.69),(43 253615.39),(44 249375.2),(45 248902.98),(46 250351.39),(47 250839.06),(48 255635.39),(49 255440.3),(50 259661.77),(51 262849.1),(52 256267.02),(53 252701.8),(54 251566.47),(55 255155.23),(56 258733.92),(57 261146.14),(58 262352.13),(59 263361.8),(60 260805.13),(61 258363.69),(62 258521.7),(63 254611.94),(64 259494.44),(65 262569.97),(66 259922.2),(67 261005.98),(68 263923.94),(69 260636.86),(70 253785.31),(71 250103.08),(72 248653.61),(73 248489.23),(74 243476.42),(75 241017.22),(76 246897.7),(77 255240.48),(78 252812.1),(79 248904.83),
(1 109218.87),(2 196821.06),(3 218997.22),(4 213260.36),(5 216716.58),(6 212078.34),(7 217276.08),(8 223231.38),(9 224746.36),(10 225807),(11 231398.42),(12 239734.3),(13 238768.3),(14 239087.38),(15 241370.5),(16 242495.27),(17 239433.64),(18 237155.38),(19 245942.97),(20 249950.61),(21 245018.86),(22 245616.28),(23 254324.97),(24 257006.53),(25 254316.52),(26 250239.48),(27 254302.23),(28 257792.11),(29 258785.27),(30 262890.03),(31 262699.28),(32 261563.84),(33 259648.13),(34 259572.6),(35 260535.22),(36 258553.88),(37 261346.03),(38 265280.16),(39 267995.44),(40 268617.34),(41 269090.56),(42 263823.72),(43 262128.78),(44 263033.97),(45 268207.47),(46 270614.13),(47 267911.84),(48 269283.25),(49 265749.2),(50 262821.03),(51 262757.6),(52 257559.08),(53 253072.97),(54 253472.16),(55 257962),(56 259451.86),(57 254998.03),(58 256417.34),(59 262001.81),(60 264462.06),(61 259412.5),(62 256392.3),(63 258874.1),(64 258877.28),(65 251686.14),(66 252699.98),(67 257102.14),(68 254245.83),(69 249973.78),(70 249550.52),(71 250032.22),(72 256764.6),(73 256519.66),(74 249047.81),(75 247791.03),(76 251575.56),(77 251221.6),(78 251232.64),(79 250383.13),
(1 104966.28),(2 186391),(3 203848.06),(4 204356.34),(5 210182.64),(6 204078.17),(7 203365.9),(8 207525.25),(9 212481.66),(10 213163.53),(11 215618.13),(12 218590.52),(13 218874.03),(14 215808.83),(15 217181.5),(16 220071.28),(17 223874.58),(18 219095.14),(19 217473.05),(20 220068.1),(21 219554.42),(22 220127.22),(23 218876.52),(24 218131.86),(25 217632.27),(26 219509.45),(27 224528.05),(28 229554.39),(29 231427.31),(30 231929.11),(31 234455.92),(32 236767.58),(33 232060.45),(34 230106.05),(35 235853.98),(36 236595.02),(37 235890.9),(38 235098.7),(39 237138.47),(40 241554.03),(41 245812.14),(42 241777.33),(43 235800.31),(44 239799.14),(45 239012.61),(46 232269.11),(47 230262.42),(48 233605.53),(49 235075.86),(50 236517.64),(51 234829.66),(52 232737.66),(53 229250.63),(54 232118.23),(55 233952.83),(56 234083.23),(57 233466.19),(58 236868.05),(59 240788),(60 237223.97),(61 229363.73),(62 229172.77),(63 233042.23),(64 236514.13),(65 237203.63),(66 234626.55),(67 232460.6),(68 229894.77),(69 228238.75),(70 231860.63),(71 233665.13),(72 233081.78),(73 235166.97),(74 233405.02),(75 230886.95),(76 229562.8),(77 233992.66),(78 237916.3),(79 237871.44),
(1 102255.54),(2 186474.47),(3 204227.98),(4 198941.95),(5 198398.83),(6 199628.47),(7 204278.95),(8 205809.05),(9 203983.08),(10 205291.5),(11 214283.8),(12 221158.03),(13 224437.55),(14 221256.83),(15 214076.06),(16 211809.66),(17 214670.05),(18 215228.44),(19 217909.14),(20 220762.03),(21 222260.89),(22 223016.06),(23 221984.61),(24 220556.97),(25 221428.84),(26 227722.3),(27 235702.05),(28 231245.94),(29 227961.83),(30 229776.53),(31 231091.81),(32 229640.55),(33 228358.02),(34 226539.34),(35 228162.8),(36 233278.3),(37 230137.33),(38 222604.6),(39 222093.33),(40 224766.98),(41 225256.11),(42 223095.8),(43 220729.44),(44 217132.48),(45 220254.28),(46 217980.53),(47 217919.3),(48 220370.05),(49 220811.25),(50 224320.73),(51 223588.17),(52 217500.19),(53 214154.45),(54 215387.53),(55 214272.11),(56 210103.47),(57 207367.81),(58 211603.03),(59 216002.45),(60 216911.94),(61 216698.67),(62 216036.5),(63 214444.16),(64 211444.6),(65 211974.69),(66 214007.34),(67 216609.61),(68 218132.42),(69 219187.7),(70 226168.1),(71 230697.89),(72 230904.61),(73 222903.81),(74 221048.25),(75 222938.89),(76 224937.69),(77 224921.23),(78 225699.69),(79 226760.19),
(1 95983.27),(2 169611.81),(3 187131.47),(4 185017.77),(5 184648.42),(6 182334.13),(7 188953.78),(8 196211.78),(9 193684.7),(10 194175.6),(11 199098.67),(12 202641.9),(13 204170.4),(14 203506.8),(15 203108.64),(16 203146.34),(17 205537.95),(18 203781.3),(19 203974.06),(20 201696.6),(21 204283.25),(22 206755.08),(23 206727.77),(24 206858.13),(25 208786.8),(26 212087.38),(27 217293.6),(28 216655.47),(29 212188.53),(30 213822.94),(31 211947.08),(32 213691.33),(33 216586.06),(34 216089.8),(35 212345.42),(36 216105.8),(37 214320.5),(38 210450.55),(39 212757.39),(40 210769.42),(41 206906.73),(42 205458.19),(43 208287.47),(44 205067.48),(45 201836.39),(46 200844.33),(47 204443.22),(48 205115.19),(49 206601.25),(50 207901.86),(51 206531.36),(52 206633.56),(53 210174.89),(54 209599.08),(55 208341.14),(56 204352.14),(57 202908),(58 208437.97),(59 212906.4),(60 210230.34),(61 208591.78),(62 211391.55),(63 209857.4),(64 212530.58),(65 215436.63),(66 215454.03),(67 213347.89),(68 211220.73),(69 213618.63),(70 215765.63),(71 213711.55),(72 212205.66),(73 210100.73),(74 211970.06),(75 214581.47),(76 215637.94),(77 216671.8),(78 217786.13),(79 215636.92),
(1 93950.06),(2 166889.94),(3 185177.63),(4 184196.73),(5 183867.06),(6 182549.44),(7 188399.44),(8 192692.78),(9 193583.77),(10 194024.05),(11 198100.84),(12 199651.97),(13 202002.42),(14 202366.06),(15 201564.97),(16 199344.1),(17 202329.5),(18 202548.3),(19 202851.44),(20 201846.11),(21 200166.86),(22 202662.69),(23 202624.94),(24 201295.17),(25 202299.7),(26 205528.31),(27 207650.34),(28 208960.28),(29 207256.16),(30 207307.08),(31 205898.67),(32 205682.05),(33 211056.75),(34 214887.31),(35 211232.34),(36 213073),(37 216524.6),(38 217212.53),(39 216476.86),(40 214956.81),(41 211844.7),(42 212630.19),(43 208179.83),(44 208394.67),(45 212234.7),(46 209343.6),(47 206834),(48 206563.2),(49 207105.31),(50 208264.44),(51 207072.08),(52 211703.25),(53 210152.22),(54 209207),(55 207657.23),(56 206631.83),(57 210196.98),(58 210942.52),(59 210193.16),(60 208507.95),(61 204321.34),(62 205809.44),(63 207936.72),(64 207139.63),(65 208059.5),(66 207178.27),(67 212479.3),(68 213431.94),(69 209187.22),(70 209082.88),(71 205283.25),(72 205072.88),(73 205854.61),(74 207135.86),(75 206969.05),(76 206014.23),(77 206583.33),(78 206274.02),(79 207092.88),
(1 88255.9),(2 151736.19),(3 161623.48),(4 165073.16),(5 167844.67),(6 165786.16),(7 166962.25),(8 168216.05),(9 174097.34),(10 182552.5),(11 179790.39),(12 180056.5),(13 184833.48),(14 188124.16),(15 185012.9),(16 184478.73),(17 188231.48),(18 187971.8),(19 188884.36),(20 192957.92),(21 196606.02),(22 197965.19),(23 199356.6),(24 202021.44),(25 201994.39),(26 202331.53),(27 200565.47),(28 200230.58),(29 203318.64),(30 204389.27),(31 202251.98),(32 201005.92),(33 201918.98),(34 199303),(35 194907.94),(36 191844.83),(37 192262.5),(38 191730.42),(39 190665.33),(40 193941.9),(41 194320.2),(42 192457.42),(43 189957.44),(44 189716.64),(45 193381.28),(46 194527.56),(47 198048.89),(48 197188.86),(49 192314.27),(50 188871.48),(51 190697.14),(52 190733.67),(53 188706.94),(54 187748.88),(55 188360.97),(56 190062.83),(57 193651.47),(58 192559.17),(59 191689.73),(60 191669.28),(61 187661.34),(62 188189.4),(63 189993.36),(64 188421.92),(65 187635.63),(66 189507.84),(67 191428.42),(68 191094.14),(69 191357.89),(70 189775.97),(71 188138.44),(72 191572.25),(73 195350.13),(74 198305.19),(75 194724.98),(76 194959.6),(77 197381.36),(78 192864.14),(79 191134.55),
(1 89968.36),(2 155546.38),(3 163260.95),(4 166070.17),(5 168986.86),(6 171614.78),(7 174806.25),(8 176293.61),(9 175784.83),(10 182870.92),(11 186747.8),(12 187608.27),(13 186745.61),(14 186272.72),(15 188614.69),(16 190233.75),(17 190910.66),(18 193420.75),(19 195602.67),(20 194666.64),(21 199543),(22 196711.89),(23 198845.14),(24 199580.39),(25 202489.03),(26 201920.52),(27 200026.88),(28 202285.16),(29 204499.64),(30 206020.86),(31 204574.56),(32 208893.22),(33 208226.1),(34 203872.3),(35 199518.67),(36 198619.4),(37 201344.22),(38 201497.03),(39 199414.55),(40 194964.38),(41 197050.05),(42 196814.4),(43 195267.17),(44 193966.6),(45 194633.75),(46 194982.4),(47 193755.47),(48 198783.69),(49 199832.75),(50 199619.5),(51 198496.92),(52 196904.95),(53 194665.47),(54 192913.86),(55 193868.64),(56 196177.48),(57 193385.36),(58 191606.03),(59 195551.81),(60 195752.52),(61 191350.42),(62 191492.39),(63 195642.73),(64 192924.72),(65 195159),(66 195295.97),(67 193415.73),(68 192150.33),(69 189726.58),(70 185059.55),(71 177705.81),(72 180960.44),(73 186577.13),(74 187501.64),(75 186519.11),(76 190124.34),(77 190007.34),(78 188166.53),(79 190610.6),
(1 86411.51),(2 148806.83),(3 160934.23),(4 157361.97),(5 160068.38),(6 161858.45),(7 164172.3),(8 164075.14),(9 167589.47),(10 172286.3),(11 176293.53),(12 178431.36),(13 178572.89),(14 182193.38),(15 182694.5),(16 180471.25),(17 182417.28),(18 181079.9),(19 181443.4),(20 190939.31),(21 193703.36),(22 190061.13),(23 189689.66),(24 187020.56),(25 189365.5),(26 187505.47),(27 189076.1),(28 196128.03),(29 193616.64),(30 192634.31),(31 195117.47),(32 198601.14),(33 201316.52),(34 196650.05),(35 190311.5),(36 189496.4),(37 191246.23),(38 191009.7),(39 190183.45),(40 189472.81),(41 192630.03),(42 190101.17),(43 186401.77),(44 185041.44),(45 189755.72),(46 190050.95),(47 189860.83),(48 189759.94),(49 191495.52),(50 191784.17),(51 191777.8),(52 190688.2),(53 191231.88),(54 193975.58),(55 194477.58),(56 192111.75),(57 188939.56),(58 187362.08),(59 186212.13),(60 186120.23),(61 188727.25),(62 190317.89),(63 189577.84),(64 189639.97),(65 194390.22),(66 195232.03),(67 191310.9),(68 187758.5),(69 190533.1),(70 190529.94),(71 187221.22),(72 186242.56),(73 187253.02),(74 188965.77),(75 191167.11),(76 190957.56),(77 186532.39),(78 183674.17),(79 184453.13),
(1 86774.836),(2 143526.77),(3 153805.05),(4 154409),(5 155194.98),(6 153007.13),(7 156943.86),(8 160721.22),(9 160647.75),(10 164530.73),(11 163436.77),(12 165419.39),(13 166528.39),(14 164878.86),(15 168056.67),(16 171256.16),(17 174799.06),(18 177901.72),(19 179673.19),(20 181694.4),(21 186987.39),(22 185275.36),(23 183353.67),(24 188796.3),(25 191041.16),(26 190925.7),(27 190680.36),(28 190763.06),(29 191086.61),(30 194614.58),(31 192347.16),(32 191363.02),(33 193914.84),(34 193126.28),(35 190734.83),(36 192697.08),(37 193643.2),(38 195933.25),(39 196064.53),(40 191330.17),(41 192492.92),(42 195093.19),(43 194787.67),(44 191412.95),(45 194497.55),(46 192502.64),(47 190242.83),(48 192101.23),(49 192082.52),(50 188753.73),(51 190319.34),(52 189145.36),(53 187060.98),(54 186727.72),(55 188695.08),(56 193686.88),(57 190667.06),(58 191354.8),(59 191195.34),(60 190186.2),(61 186949.6),(62 185435.63),(63 186727.89),(64 184971.64),(65 184763.33),(66 183022.6),(67 184455.8),(68 183894.78),(69 183668.23),(70 182946.2),(71 183703.8),(72 186085.88),(73 183212.4),(74 180710.23),(75 182740.66),(76 183967.6),(77 178487.8),(78 176272.84),(79 178562.75),
