q, (a, b, c)
1.5, (-12262790428.35539, 2695.7760184213003, 12236352563.372202)
2.5, (-169033831.4662257, 51.03008464410849, 156791777.31159607)
3.5, (-172903141.98922706, 38.14037797284059, 148952830.10926583)
4.5, (-172627353.06161624, 48.09239882602096, 151896074.8718387)
5.5, (-86095940.8552529, 10.636257002042537, 64085144.466970555)
6.5, (-83380644.29004766, 7.03602023753326, 55986269.820888795)
7.5, (-71757410.86255535, 14.0044986738462, 62703596.519125074)
8.5, (-49343508.60894501, 12.402062660184585, 40971623.10934207)
9.5, (-49613966.86210745, 6.870167696823187, 36077240.205598935)
10.5, (-50049165.36948976, 4.08091775106926, 31764921.442325883)
11.5, (-32848351.21978029, 5.259685031831426, 23159726.48032037)
12.5, (-24527782.673773635, 5.819024897385529, 18409138.346665367)
13.5, (-21737653.855727557, 78.58091258308646, 28317297.468259778)
14.5, (-21651801.15534906, 5.144007236828626, 15479209.632774876)
15.5, (-19978798.664081715, 5.139058027331994, 14733210.174727427)
16.5, (-17257943.860906243, 4.7688530662712685, 12347154.72137983)
17.5, (-15004888.506740399, 4.31001847859229, 10472459.503084486)
18.5, (-14337954.47392056, 4.924898465866538, 10692724.854950557)
19.5, (-11931419.547640936, 3.9351548212010297, 8417067.379090168)
20.5, (-10408077.033424756, 4.567037359728588, 7703470.428293608)
21.5, (-10086452.472173123, 3.8940302922855867, 7136210.187880334)
22.5, (-7681579.212400332, 4.059714551031265, 5790921.194813331)
23.5, (-6320015.840880371, 4.558437638011995, 5058967.434389398)
24.5, (-6560328.562951552, 3.4651209267347127, 4722619.705639416)
25.5, (-6278126.581498913, 4.650569065444759, 5172990.761207537)
26.5, (-5636141.34613335, 3.0957759779346685, 3978344.778841392)
27.5, (-4977213.500416764, 3.1880674625823073, 3549035.861487525)
28.5, (-4861571.468675333, 3.0354370180958363, 3447397.8488435037)
29.5, (-4577226.799736767, 2.7557817796171826, 3140357.335841334)
30.5, (-3822250.431801377, 3.24791349852365, 2944805.8447333267)
31.5, (-3498746.610365988, 3.402376724410283, 2751040.8519333205)
