q, (a, b, c)
1.5, (-319537931158.0727, 404372.4016844533, 319532379739.346)
2.5, (-535433916001.0626, 577982.2677904607, 535427714111.0728)
3.5, (-73397830.15936981, 73.20908497933684, 70315212.25793852)
4.5, (-387645784937.6281, 680979.2861771337, 387643286163.37067)
5.5, (-55614946.47718701, 60.437804746828796, 53036171.633860216)
6.5, (-28042013.32173487, 20.531901531066882, 24168062.19539057)
7.5, (-26145513.622965977, 14.90365968175362, 20812336.355562598)
8.5, (-21915669.78779993, 9.826348570630431, 16380593.002636623)
9.5, (-20383181.477747634, 10.469080221416707, 15827108.677345993)
10.5, (-19208808.00041597, 9.21560958520975, 14461046.660403376)
11.5, (-16415993.030012378, 17.917049600228445, 16077712.568681002)
12.5, (-17365191.131269816, 9.398929433601042, 13442826.95336688)
13.5, (-12776943.002912661, 13.540495330951648, 11491778.359903995)
14.5, (-15255235.066430252, 7.615436902592821, 11534925.243986003)
15.5, (-14067387.245378211, 7.913143506740112, 11207507.11042901)
16.5, (-12446654.377775036, 4.662184684241323, 8354616.533466376)
17.5, (-10588582.574575609, 6.0400253754222595, 7728660.694427493)
18.5, (-10612942.642688077, 5.809674832290134, 7814751.134516901)
19.5, (-9626461.88470829, 5.08782292887433, 6901686.975835726)
20.5, (-8412630.5995211, 4.665696587292324, 5976665.723578466)
21.5, (-7240366.673046853, 4.970969665876602, 5312822.254819373)
22.5, (-6181817.604706268, 7.361312133811054, 5109419.799352001)
23.5, (-6663289.698084029, 4.690637185416862, 4942094.018411093)
24.5, (-6050363.144958076, 4.4468796939550135, 4421674.9962995155)
25.5, (-5040306.94484774, 4.193483989092906, 3660692.4170701373)
26.5, (-4256948.116694676, 4.539306800242999, 3208904.595035708)
27.5, (-4179240.0458599445, 4.559074650199806, 3221858.583848232)
28.5, (-3755978.754746489, 4.475392243558268, 2852298.564548677)
29.5, (-3543495.110778552, 4.399040428899491, 2714756.6811381904)
30.5, (-4026655.3982331227, 3.0700850988523394, 2712811.231004364)
31.5, (-3447975.13578105, 3.426578184269606, 2467581.2633983283)
32.5, (-3429767.5639187573, 3.2449018209314526, 2370213.014153569)
33.5, (-2774114.3218236514, 3.8353150816907395, 2085987.0962538652)
34.5, (-2668783.896146718, 3.7261073212625857, 1957422.9338385647)
35.5, (-2550223.6122752195, 3.580998191823138, 1849631.9463487556)
36.5, (-1998173.4145170548, 4.2267556881249835, 1626597.49408626)
37.5, (-2080434.781009092, 3.9215604143139027, 1637810.7037505098)
38.5, (-2147384.3433796675, 2.620064565347092, 1444895.3424140313)
39.5, (-1887190.9271867713, 3.2116224074484667, 1385772.662973253)
40.5, (-1639406.1017835892, 4.0825705492060385, 1345791.918873332)
41.5, (-1560797.0624989446, 4.0115839813468686, 1269684.12712783)
42.5, (-1456546.298792376, 3.917183546746192, 1216927.3729313966)
43.5, (-1606857.6636210913, 3.0031913271848922, 1190338.7689172714)
44.5, (-1421843.7150813376, 3.502587037480082, 1161595.7256242516)
45.5, (-1146874.539730938, 4.488587933161385, 1051299.2824009515)
46.5, (-1305214.957659765, 2.835630582966351, 976442.2723121318)
47.5, (-1125475.8239547533, 3.285126646196168, 916210.421776207)
48.5, (-952514.5729621119, 3.840615305658365, 861246.8494971631)
49.5, (-1218347.9657876836, 2.5114050502377916, 891052.8618166494)
50.5, (-1010941.0047413001, 2.8665543221163476, 793372.332142905)
51.5, (-951647.8279658647, 2.84146779591119, 741815.4469743584)
52.5, (-884311.5852095956, 2.8966231258725434, 696617.7442684708)
53.5, (-860561.6285623827, 2.6055065541788593, 648502.0624453591)
54.5, (-877207.2155993234, 2.1759698865378088, 615671.0678185573)
55.5, (-691058.342412922, 2.9498427548341644, 580711.0208591599)
56.5, (-854921.6445101894, 1.920126043829415, 574006.3791078891)
57.5, (-742135.1536617893, 2.1737893737151515, 535643.5494213484)
58.5, (-636216.0234942599, 2.473580416206949, 496651.8564433429)
59.5, (-675033.5819680134, 2.0934045560497974, 486862.68763255305)
60.5, (-632830.3390515968, 2.0274344030585105, 454580.92879430007)
61.5, (-576682.899434708, 2.409237079409641, 447472.8860625709)
62.5, (-539592.9679079575, 2.246935706738356, 408903.66983857646)
63.5, (-556529.5141417865, 2.081831859561986, 401231.80791264685)
64.5, (-471776.1588860057, 2.4917136215659954, 385014.65787285246)
65.5, (-463058.7094760022, 2.446144273417129, 377137.58333105687)
66.5, (-533328.3446527739, 2.0188625633833546, 384368.44860897673)
67.5, (-419475.47377805825, 2.365275110142211, 345859.0536883072)
68.5, (-424384.0774638351, 2.1336556537647335, 327803.2906623246)
69.5, (-435247.6061391041, 1.8497244069389647, 315633.77933731955)
70.5, (-383760.79055664886, 2.0789830677956367, 294764.8926097729)
71.5, (-460329.4497592831, 1.4893381670991797, 289371.1555818089)
72.5, (-372534.55945356516, 1.8496345204219642, 271169.9833122686)
73.5, (-356957.2779017077, 1.8932294722681147, 275633.6600689924)
74.5, (-326920.171501204, 2.1136406849296794, 265716.7753885757)
75.5, (-311707.3955663191, 2.2169845508754733, 259211.88738911325)
76.5, (-348650.94106758595, 1.7477651141815027, 251080.47888318388)
77.5, (-307253.2717166481, 1.8122571997402648, 228535.679066175)
78.5, (-326651.453109738, 1.5175549396485932, 217516.6198433134)
79.5, (-339506.7577369076, 1.2922197771789514, 203321.4102890201)
80.5, (-264727.43468663585, 1.7358167416157515, 198638.63486749743)
81.5, (-230637.8802359167, 1.9693287724850024, 190850.63049253903)
82.5, (-175774.56530037493, 2.9205940019493735, 180198.31844028263)
83.5, (-178270.73474978827, 2.7836114575977797, 182597.42995380145)
84.5, (-204442.56794915552, 2.091410615740007, 172732.88109866838)
85.5, (-208798.68539921337, 1.9710838830920543, 171801.77042025837)
86.5, (-180686.97990243416, 2.0603760871780112, 160365.15694583757)
87.5, (-183481.61332386217, 1.9616114084786853, 155449.9830973722)
88.5, (-138928.23660475612, 3.396908707599307, 163010.3657602536)
89.5, (-142376.48240013426, 2.9883548390951953, 157223.75778010977)
90.5, (-95253.47884909679, 5.496867560875801, 149475.16633457065)
91.5, (-132551.67405187237, 2.7125421057814547, 137399.37399079424)
92.5, (-125754.00572888437, 3.0131865100259425, 139096.42932490123)
93.5, (-121161.71532333833, 2.7143429326456747, 131465.8615712009)
94.5, (-115755.87592907585, 2.9456483743333606, 125708.543542184)
95.5, (-123109.01037832284, 2.515055920916669, 126018.71552148953)
96.5, (-82779.6718532465, 4.424276237018652, 118924.34928011797)
97.5, (-56355.281860773786, 11.78110071376523, 120017.7729157738)
98.5, (-65923.87188062287, 6.574251925238784, 113455.16460621115)
99.5, (-62309.37069439958, 6.1867630595043845, 109324.5945475053)
100.5, (-80119.34187020535, 3.5170148884171692, 105711.88712982928)
101.5, (-69643.26539668979, 4.06994734896642, 98348.7905979265)
102.5, (-52482.51196869654, 6.35196100348227, 95922.16370562876)
103.5, (-54714.47916395552, 6.3522062337186584, 96349.6306695161)
104.5, (-48449.34993893285, 7.444028402751526, 90395.46356992306)
105.5, (-51060.228332486025, 6.396839534953341, 88946.54983568515)
106.5, (-53426.54200109735, 5.565220972191215, 85767.8434657158)
107.5, (-44027.125955403695, 8.116576604556348, 84074.67908040788)
108.5, (-41994.50399856489, 7.879861550527968, 80782.0051912446)
109.5, (-43744.849494089474, 6.268378892038046, 76835.10634730893)
110.5, (-39137.39199591831, 8.037253064937463, 76047.91778483393)
111.5, (-33600.11562135325, 12.580950700972418, 76390.77776665757)
112.5, (-38818.67377301387, 7.1167879187792265, 71201.57215981407)
113.5, (-33138.529449622605, 8.732576922047658, 68286.13482341838)
114.5, (-33192.548016587745, 8.287452222400052, 66060.76899889453)
115.5, (-27497.330578993035, 20.50842021307762, 68147.89948782235)
116.5, (-24806.744571056497, 15.571615412808967, 63155.56922871327)
117.5, (-23487.83523990596, 16.59440310279654, 62368.88761603705)
118.5, (-29513.111375296765, 8.819703779425183, 60562.17440548788)
119.5, (-31652.402678421226, 6.727281800239018, 58044.205587901364)
120.5, (-27819.995905815267, 7.889568992100603, 54854.941871093484)
