q, (a, b, c)
1.5, (-7902969987467.875, 4106875.333792411, 7902941389894.401)
2.5, (-2122785463877.0942, 1290008.3661306098, 2122764704590.354)
3.5, (-270167247.7207823, 191.19555576576127, 260532193.73731542)
4.5, (-61703716.499579564, 21.495043227040906, 49118389.25270603)
5.5, (-82620326.37148014, 42.52460924254303, 72325270.5562265)
6.5, (-75406549.25034058, 33.6649178918413, 64250596.5645698)
7.5, (-41218416.985399045, 31.01058183929912, 35611795.18313867)
8.5, (-28442140.10050596, 14.29305779947323, 21493344.623086974)
9.5, (-22840943.707989074, 11.609706989369167, 16419309.020063736)
10.5, (-15473719.596845234, 16.075381609487895, 12796829.382429253)
11.5, (-21649817.784019876, 22.93630284672757, 17810233.790466778)
12.5, (-13577506.548256833, 22.326163809843, 11688196.821590891)
13.5, (-12630668.50875369, 15.126765127205362, 10440943.372659255)
14.5, (-12743959.272145946, 21.055426228017296, 11387598.606951337)
15.5, (-11708954.007789945, 14.714056564404745, 9502486.263817042)
16.5, (-8407863.771606857, 18.945357082922012, 7360607.458958114)
17.5, (-7502929.752823351, 11.451554096766683, 6032061.528859138)
18.5, (-7509468.663189678, 9.611419209682623, 5781050.765352303)
19.5, (-6632471.512226233, 6.0791422916900375, 4708772.1882151095)
20.5, (-5571068.758930081, 8.465947525125003, 4342447.294015656)
21.5, (-4480217.61474226, 7.395768984802947, 3418063.960455365)
22.5, (-4492331.192972883, 6.369143041831689, 3258250.4279384105)
23.5, (-4170339.0604572203, 8.520861406776724, 3398847.7341932775)
24.5, (-4184296.7214556416, 8.10505017102416, 3337147.4687089487)
25.5, (-3386661.9751850553, 4.76643183826982, 2360348.693303231)
26.5, (-2818134.5780026615, 6.479899276494342, 2211319.18210951)
27.5, (-2649690.541027299, 5.964684173350131, 2062706.512783147)
28.5, (-2066895.9580902462, 6.139159490224452, 1658896.655902751)
29.5, (-1950753.6707933522, 7.388908696733151, 1683390.7437213561)
30.5, (-1672653.3480516635, 7.826457600950416, 1509484.3092374066)
31.5, (-1660501.6445060624, 5.197760441629848, 1305291.9509488698)
32.5, (-1714898.2835373494, 4.852191332878101, 1326072.7785177138)
33.5, (-1689568.3881603698, 5.054435430765069, 1313628.2963064734)
34.5, (-1740753.36395448, 4.576990666556521, 1295813.1390567257)
35.5, (-1656223.1391640063, 4.238791659259387, 1219395.415952261)
36.5, (-1544450.0718988138, 3.5466319824487442, 1071074.457501711)
37.5, (-1411359.7105922396, 3.798389112266585, 1028131.3167880009)
38.5, (-1169618.7677737712, 4.993922365993818, 968575.3176589902)
