q, (a, b, c)
1.5, (-133335185.94835596, 11.321695768515704, 106940376.27344616)
2.5, (-153512349.14676365, 4.301038223682215, 95367606.23872311)
3.5, (-64494352.59795628, 4.326018377681605, 42581017.15204648)
4.5, (-32656442.647251338, 4.058247190605418, 21968514.7360519)
5.5, (-19649188.94832044, 4.68838584471952, 15400215.405069644)
6.5, (-14291745.196930094, 7.3852969634799726, 12138043.511314375)
7.5, (-13747763.7408132, 2.3409384240903903, 9115189.267306978)
8.5, (-8660565.260288471, 3.2063171979484495, 6582162.606096065)
9.5, (-9556216.836390164, 2.8874155461137074, 6821977.265274314)
10.5, (-11682119.822496282, 3.546913916942034, 9169403.782492619)
11.5, (-16025553.26982791, 4.25025305663544, 12891062.37095329)
12.5, (-15934490.584798727, 4.076303485725964, 12937623.941466695)
13.5, (-16389021.612525936, 5.024758577614648, 14208586.613226205)
14.5, (-15212603.774404906, 5.040260596338443, 12153004.342891362)
15.5, (-12795371.374664731, 5.035502429643698, 9866707.721958151)
16.5, (-9280921.761655036, 5.171779723225451, 7354636.49229079)
17.5, (-5797034.955161783, 4.548761177140892, 4978560.887032185)
18.5, (-3781731.4851930393, 5.211920985556497, 3761736.0223732237)
19.5, (-2495638.46166566, 7.03143842439873, 3027914.0107763135)
20.5, (-2087891.6626769325, 5.3516251681048885, 2413721.9431885504)
21.5, (-1478892.3294278418, 4.810739453731569, 1913224.9592414773)
22.5, (-962012.9245791439, 5.6870356671108935, 1713334.6365515948)
23.5, (-487489.7764975846, 5.7188171012019415, 1505928.8764915233)
24.5, (-425041.2370313246, 2.1205365171119164, 1276880.248096758)
25.5, (-367513.41541014693, 2.0256096806722823, 1177531.1905919877)
26.5, (-437226.7049384551, 2.9129271677225104, 1046256.6026328694)
27.5, (-642052.2336676574, 4.898953576821483, 1177786.969847294)
28.5, (-637314.7120646441, 50.445034910711406, 1497761.4109676338)
29.5, (-432158.731414915, 31.560074625494355, 1200265.5929166845)
30.5, (-549064.5369781624, 7.585241822853063, 1010419.8895064171)
31.5, (-521185.9764409615, 6.06035804026952, 945649.5147202178)
32.5, (-372671.9944866269, 10.258516952187927, 842493.8826361295)
33.5, (-235161.3810306621, 36.54743909366161, 698836.2652146239)
34.5, (-208641.68598399707, 20.88542902707333, 577492.2701464241)
35.5, (-251491.62020459268, 16.38715726014609, 590496.2836697047)
36.5, (-145612.35832464462, 16.912181207992887, 520193.04386291053)
37.5, (-186414.5309037422, 5.30250043691788, 519727.248940477)
38.5, (-189021.44112304432, 4.459447297983538, 475356.7087376023)
39.5, (-189259.45439410102, 4.903921422901573, 431391.6892458863)
40.5, (-245246.03539120275, 6.5584113825590835, 441618.5410629822)
41.5, (-244820.1457235803, 5.469536457121964, 408750.1883780918)
42.5, (-234391.47393500048, 5.874662323173532, 412275.4821456862)
43.5, (-197166.597237252, 10.267045608402949, 406347.13695440756)
44.5, (-173816.39205491237, 7.482986532807841, 359925.19136182306)
45.5, (-177799.38167026202, 6.884541396934304, 340369.37301032007)
46.5, (-197758.03017571388, 14.47424508580694, 361691.9256414451)
47.5, (-199451.63983237924, 15.018026199246144, 357741.7341384931)
48.5, (-210395.56910016458, 5.409246837294322, 306641.40622693434)
49.5, (-251377.85438015495, 9.0600224206082, 342543.073695245)
50.5, (-251754.61128464533, 7.160241668783258, 321858.37690707657)
51.5, (-225008.42211935745, 5.962875933090012, 281101.2829608789)
52.5, (-235914.8736402559, 7.146715416309943, 298935.6189860515)
53.5, (-227697.9541304921, 7.366906923587434, 299872.52275095996)
54.5, (-180284.23515481738, 5.827453328649928, 261843.7399173788)
55.5, (-135840.97732911454, 23.24681957946577, 277299.06171903264)
56.5, (-142380.40518876692, 6.82676900625016, 236409.16329032116)
57.5, (-100438.40071033296, 15.997371123954334, 227428.37145469594)
58.5, (-106692.30627116587, 22.558971064271823, 212273.41250587377)
59.5, (-82562.26842576904, 12.344031686073624, 172627.78128498845)
60.5, (-73932.06767891634, 8.219555705090908, 150286.82771909054)
61.5, (-73117.35820935556, 8.985332753919316, 144099.46410626243)
62.5, (-60029.494391308894, 20.48711794812556, 146513.62064552738)
63.5, (-67920.09804655255, 6.403197430737832, 126576.80110506644)
64.5, (-77801.12869317214, 5.650341613848481, 128173.69493031729)
65.5, (-81726.34201931873, 5.24066489531103, 131583.5244764365)
66.5, (-88104.96527273892, 4.660780114000197, 129558.47285539944)
67.5, (-77796.86736940987, 5.192358312405641, 123841.19311499134)
68.5, (-65203.085597882244, 4.92274091316848, 111383.67126237493)
69.5, (-62319.784918344696, 6.604293220130252, 111318.51873730574)
70.5, (-58528.690824494915, 5.686200915106593, 104608.95167887172)
71.5, (-40060.0848190001, 18.931351274694194, 108321.13285240489)
72.5, (-75676.1519441269, 2.793516129935773, 98073.46036909011)
73.5, (-76932.84882332096, 3.048712505120703, 99466.74596442879)
74.5, (-52037.81105183079, 31.224528208995572, 120641.99628941096)
75.5, (-76051.22175043824, 6.347873323889438, 110878.40262467464)
76.5, (-78133.95780480442, 7.40973689667913, 110867.063130323)
77.5, (-87915.31146331129, 5.848619500401593, 109142.7280427099)
78.5, (-74931.6491610076, 7.7065135708103485, 106597.78251378611)
79.5, (-70262.50263320871, 5.82843584643401, 96606.23338754132)
80.5, (-41637.132315141454, 36.74476509262862, 102517.53576716494)
81.5, (-63714.69242160358, 3.0515068068192024, 77959.10148979914)
82.5, (-25386.396413387236, 14.175784927419993, 73554.11922162838)
83.5, (-37148.41809532652, 89.67630748301154, 89057.06737534858)
84.5, (-251411754.90630212, 748528.7198364461, 251458043.3214248)
85.5, (-164960.98767617947, 529.231140759337, 210494.12596900825)
86.5, (-24038.44510817819, 47.796508676821546, 67280.0784965834)
87.5, (-22135.57530217695, 12.797231698515175, 58312.92171568611)
88.5, (-24582.196672126476, 27.87649945449557, 65455.60231718028)
89.5, (-120968.58619138207, 319.7684888529336, 163631.1550477061)
90.5, (-30546.451931637082, 18.886686957695552, 67746.2627108048)
91.5, (-12973605.656203086, 35423.981943206396, 13021617.779056573)
92.5, (-57818.8361077266, 3.587115305381204, 66821.41570563402)
93.5, (-46260.48974909026, 6.18675792901334, 69855.49956084887)
94.5, (-49501.346335974245, 3.936800680546925, 64777.26447427072)
